customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket,risk_flag,risk_catagory,vintage_days,utilization
1264,34,92898,North,Loan,Personal Loan,2024-12-01,793431,50,17060,226333,Delinquent,30-60,good,medium,510,3.505591318985742
1265,57,161680,East,Loan,Credit Card,2023-10-21,615982,70,42478,318594,Charged-off,60-90,bad,High,917,1.933438796713058
1266,28,75821,North,Current,Personal Loan,2021-06-02,398389,0,21807,438196,Current,Current,good,low,1788,0.909157089521584
1267,54,103709,West,Credit Card,Auto Loan,2017-10-08,295385,10,49350,237550,Delinquent,0-30,good,low,3121,1.2434645337823615
1268,22,55808,East,Current,Personal Loan,2018-01-06,372235,70,44185,56052,Charged-off,60-90,bad,High,3031,6.640887033468922
1269,28,66046,North,Savings,Personal Loan,2020-09-23,655747,0,32172,242535,Current,Current,good,low,2040,2.7037211124167646
1270,45,134666,South,Credit Card,Credit Card,2019-12-12,80042,50,37006,422561,Delinquent,30-60,good,medium,2326,0.1894211723277822
1271,47,30981,North,Savings,Personal Loan,2024-10-11,461298,120,13452,485203,Charged-off,90+,bad,High,561,0.9507319616737736
1272,31,131665,East,Loan,Credit Card,2018-03-15,256332,10,5773,416225,Delinquent,0-30,good,low,2963,0.6158496005766112
1273,37,149104,South,Loan,Mortgage,2019-12-26,796766,0,26363,260558,Current,Current,good,low,2312,3.057921844656468
1274,50,94074,East,Loan,Credit Card,2024-08-02,787806,10,31840,450521,Delinquent,0-30,good,low,631,1.7486554455841126
1275,58,107832,West,Credit Card,Credit Card,2023-06-13,60829,20,20946,88983,Delinquent,0-30,good,low,1047,0.6836024858680871
1276,30,57921,North,Savings,Auto Loan,2019-11-16,116915,0,36693,295735,Current,Current,good,low,2352,0.3953370416081965
1277,54,190682,West,Credit Card,Auto Loan,2024-03-01,723435,20,24650,142278,Delinquent,0-30,good,low,785,5.084658204360477
1278,35,105802,East,Credit Card,Credit Card,2020-12-14,486087,0,13272,486686,Current,Current,good,low,1958,0.9987692269759146
1279,42,137698,North,Loan,Mortgage,2020-06-29,723174,0,21851,24817,Current,Current,good,low,2126,29.140266752629245
1280,45,65788,North,Loan,Auto Loan,2019-04-25,62939,95,22910,282312,Charged-off,90+,bad,High,2557,0.2229412848196321
1281,34,25584,East,Credit Card,Credit Card,2023-05-17,44351,0,17673,259770,Current,Current,good,low,1074,0.1707318012087616
1282,45,118686,South,Credit Card,Personal Loan,2017-08-13,603142,50,10498,182397,Delinquent,30-60,good,medium,3177,3.3067539488039825
1283,37,120742,South,Credit Card,Mortgage,2024-11-10,189722,20,5894,306396,Delinquent,0-30,good,low,531,0.6192052115562866
1284,63,161043,South,Current,Auto Loan,2023-03-24,132494,0,3668,325727,Current,Current,good,low,1128,0.406763946495071
1285,22,73034,North,Loan,Personal Loan,2023-02-23,235490,120,12534,360857,Charged-off,90+,bad,High,1157,0.6525853731533544
1286,49,86459,South,Savings,Credit Card,2019-07-07,536781,0,34091,450590,Current,Current,good,low,2484,1.191284759981358
1287,41,69294,West,Loan,Auto Loan,2019-07-24,48958,0,8437,375287,Current,Current,good,low,2467,0.130454825240416
1288,22,129622,West,Loan,Personal Loan,2021-02-16,325279,0,6325,160717,Current,Current,good,low,1894,2.0239240403939847
1289,52,89680,West,Credit Card,Credit Card,2019-05-30,557512,10,38763,409147,Delinquent,0-30,good,low,2522,1.3626202807303975
1290,28,31962,South,Credit Card,Personal Loan,2018-03-20,564188,35,23556,121798,Delinquent,30-60,good,medium,2958,4.632161447642819
1291,56,45438,East,Credit Card,Personal Loan,2021-10-13,780632,0,14775,93746,Current,Current,good,low,1655,8.32709662278924
1292,47,30492,West,Current,Personal Loan,2017-07-01,678913,20,15173,80700,Delinquent,0-30,good,low,3220,8.41280049566295
1293,47,157387,South,Current,Personal Loan,2020-10-07,740044,50,45075,329948,Delinquent,30-60,good,medium,2026,2.242911004158231
1294,62,71271,East,Loan,Auto Loan,2023-03-11,613768,0,9726,252393,Current,Current,good,low,1141,2.431794859603872
1295,43,48114,South,Loan,Credit Card,2024-03-07,467603,95,19417,194457,Charged-off,90+,bad,High,779,2.404660156229912
1296,32,44515,West,Loan,Personal Loan,2023-08-31,635587,120,34324,367642,Charged-off,90+,bad,High,968,1.7288204285690971
1297,26,27847,South,Credit Card,Mortgage,2024-06-17,765302,70,34835,221461,Charged-off,60-90,bad,High,677,3.4556964883207426
1298,63,169881,East,Current,Credit Card,2020-02-07,313887,0,44229,420095,Current,Current,good,low,2269,0.7471809947749913
1299,44,131724,South,Savings,Credit Card,2021-10-13,617131,10,14410,61169,Delinquent,0-30,good,low,1655,10.08895028527522
1300,57,34419,East,Loan,Personal Loan,2020-07-28,602264,0,22021,33394,Current,Current,good,low,2097,18.035096125052405
1301,45,133037,East,Loan,Auto Loan,2025-02-15,341017,50,40877,387433,Delinquent,30-60,good,medium,434,0.8801960597058072
1302,40,93943,South,Loan,Personal Loan,2021-10-31,793768,0,37310,184406,Current,Current,good,low,1637,4.304458640174397
1303,57,147898,South,Current,Credit Card,2022-07-05,129218,0,31248,188485,Current,Current,good,low,1390,0.6855611852402048
1304,26,100240,West,Credit Card,Credit Card,2022-01-09,328239,0,33734,174540,Current,Current,good,low,1567,1.8805947060845647
1305,41,30415,South,Current,Mortgage,2021-10-12,178874,95,1256,205604,Charged-off,90+,bad,High,1656,0.8699928016964651
1306,51,168139,North,Loan,Credit Card,2019-04-05,282378,70,13719,281441,Charged-off,60-90,bad,High,2577,1.0033292945946042
1307,53,194974,East,Current,Credit Card,2022-07-21,448194,10,14355,241282,Delinquent,0-30,good,low,1374,1.8575525733374223
1308,37,49854,East,Credit Card,Auto Loan,2023-11-22,473838,120,20444,477188,Charged-off,90+,bad,High,885,0.9929797061116372
1309,53,167116,East,Savings,Mortgage,2019-04-15,181423,0,23225,121402,Current,Current,good,low,2567,1.4943987743200278
1310,22,100671,East,Credit Card,Auto Loan,2018-03-20,374124,35,26958,31809,Delinquent,30-60,good,medium,2958,11.761576912194665
1311,60,80580,West,Credit Card,Credit Card,2017-02-28,785761,0,41287,410991,Current,Current,good,low,3343,1.911869116355346
1312,53,112223,East,Credit Card,Mortgage,2022-12-15,425034,0,7098,270927,Current,Current,good,low,1227,1.5688137394944026
1313,22,176379,South,Credit Card,Credit Card,2022-06-28,446522,0,16260,244970,Current,Current,good,low,1397,1.8227619708535736
1314,34,196819,South,Current,Auto Loan,2022-03-06,282451,95,30947,342413,Charged-off,90+,bad,High,1511,0.8248839851290692
1315,23,131184,West,Savings,Mortgage,2025-02-18,598560,20,30033,466078,Delinquent,0-30,good,low,431,1.2842485592540305
1316,46,167416,North,Current,Personal Loan,2019-03-12,319885,0,4652,485972,Current,Current,good,low,2601,0.6582375116261843
1317,44,126880,East,Credit Card,Auto Loan,2021-11-29,125576,0,42340,352659,Current,Current,good,low,1608,0.3560833553092364
1318,32,154469,West,Current,Mortgage,2018-06-22,250438,0,31566,140450,Current,Current,good,low,2864,1.78311142755429
1319,29,60440,North,Loan,Auto Loan,2021-09-05,781175,10,3405,144081,Delinquent,0-30,good,low,1693,5.421776639529154
1320,24,50349,West,Credit Card,Credit Card,2017-01-27,296199,0,1700,495089,Current,Current,good,low,3375,0.5982742496803605
1321,25,134306,West,Savings,Auto Loan,2017-04-15,584543,35,18014,355467,Delinquent,30-60,good,medium,3297,1.6444367550292995
1322,25,101836,North,Credit Card,Credit Card,2023-07-06,499122,70,4195,308515,Charged-off,60-90,bad,High,1024,1.6178208514983063
1323,32,33908,South,Current,Mortgage,2021-04-16,267871,35,3023,462953,Delinquent,30-60,good,medium,1835,0.5786138117692293
1324,31,65307,West,Loan,Auto Loan,2022-12-24,619172,0,9610,216002,Current,Current,good,low,1218,2.866510495273192
1325,48,158620,South,Savings,Personal Loan,2023-07-18,535899,0,33518,426788,Current,Current,good,low,1012,1.2556562040169827
1326,47,123762,West,Credit Card,Mortgage,2020-08-10,22261,0,44918,489014,Current,Current,good,low,2084,0.0455222140879402
1327,42,72627,South,Current,Mortgage,2017-12-28,537236,120,18666,46262,Charged-off,90+,bad,High,3040,11.612900436643466
1328,23,173790,South,Current,Credit Card,2020-05-27,326405,50,46429,368060,Delinquent,30-60,good,medium,2159,0.8868255175786557
1329,41,157219,South,Current,Auto Loan,2017-04-14,136456,0,26955,296041,Current,Current,good,low,3298,0.4609361541137883
1330,31,87123,West,Savings,Credit Card,2019-01-07,8163,0,43407,283433,Current,Current,good,low,2665,0.0288004572509199
1331,48,161827,South,Savings,Auto Loan,2018-01-18,560096,10,5731,415892,Delinquent,0-30,good,low,3019,1.3467342483144662
1332,49,63097,North,Savings,Credit Card,2020-11-04,591613,0,34270,411507,Current,Current,good,low,1998,1.4376742072431332
1333,37,199662,West,Loan,Auto Loan,2024-07-28,183304,35,24867,272445,Delinquent,30-60,good,medium,636,0.6728110260786581
1334,30,60340,West,Current,Mortgage,2022-12-30,321452,120,28175,243214,Charged-off,90+,bad,High,1212,1.3216837846505547
1335,35,97550,East,Savings,Auto Loan,2021-10-14,524491,0,15095,362192,Current,Current,good,low,1654,1.4481021115872243
1336,64,69899,West,Savings,Credit Card,2021-03-28,395092,0,14753,407699,Current,Current,good,low,1854,0.9690776774041634
1337,49,60773,West,Credit Card,Personal Loan,2019-12-07,503126,70,40244,414968,Charged-off,60-90,bad,High,2331,1.2124452969867556
1338,24,115631,East,Credit Card,Credit Card,2019-12-02,496555,70,6971,68146,Charged-off,60-90,bad,High,2336,7.286634578698677
1339,59,114464,South,Loan,Mortgage,2024-04-22,227428,50,40048,470985,Delinquent,30-60,good,medium,733,0.4828773740140344
1340,44,37069,South,Savings,Mortgage,2022-05-06,642614,50,19330,262569,Delinquent,30-60,good,medium,1450,2.44741001412962
1341,44,177368,West,Loan,Credit Card,2024-11-12,453470,0,21040,60412,Current,Current,good,low,529,7.506290141031583
1342,34,89008,West,Credit Card,Auto Loan,2021-03-22,546266,0,40327,493827,Current,Current,good,low,1860,1.1061890095114282
1343,46,182912,North,Savings,Credit Card,2021-12-31,464677,10,48267,453112,Delinquent,0-30,good,low,1576,1.0255234908808415
1344,31,191560,South,Savings,Personal Loan,2017-04-21,603557,0,19513,106043,Current,Current,good,low,3291,5.691625095480135
1345,23,84320,North,Current,Personal Loan,2019-06-22,414355,20,18500,79491,Delinquent,0-30,good,low,2499,5.212602684580644
1346,31,188262,South,Savings,Personal Loan,2019-06-09,687292,0,2633,468751,Current,Current,good,low,2512,1.4662198053977484
1347,26,148659,East,Savings,Credit Card,2023-02-05,264564,20,27418,335975,Delinquent,0-30,good,low,1175,0.7874514472803036
1348,53,196921,West,Loan,Credit Card,2021-01-14,192368,120,14125,476588,Charged-off,90+,bad,High,1927,0.4036358447967637
1349,37,189181,West,Savings,Credit Card,2019-04-14,556857,0,26531,486256,Current,Current,good,low,2568,1.1451930670264223
1350,60,176478,East,Credit Card,Credit Card,2024-07-13,57120,35,7362,109760,Delinquent,30-60,good,medium,651,0.5204081632653061
1351,38,86158,North,Savings,Auto Loan,2021-11-26,276030,35,19043,431224,Delinquent,30-60,good,medium,1611,0.6401081572454224
1352,64,195799,West,Savings,Auto Loan,2018-10-15,749306,70,4683,401562,Charged-off,60-90,bad,High,2749,1.8659783545255777
1353,24,37773,South,Current,Mortgage,2021-07-02,45466,70,2143,66444,Charged-off,60-90,bad,High,1758,0.6842754801035459
1354,56,29807,West,Credit Card,Mortgage,2019-10-24,796070,0,10227,312647,Current,Current,good,low,2375,2.546226255169568
1355,59,130847,South,Savings,Mortgage,2025-02-10,590390,0,19078,44311,Current,Current,good,low,439,13.323779648394304
1356,35,29992,North,Savings,Auto Loan,2024-10-13,617654,0,5694,23715,Current,Current,good,low,559,26.044866118490408
1357,61,174320,South,Current,Mortgage,2017-06-18,593534,35,8861,360701,Delinquent,30-60,good,medium,3233,1.6455013986653766
1358,46,55099,East,Credit Card,Credit Card,2024-11-19,683805,120,27592,318346,Charged-off,90+,bad,High,522,2.147993064150327
1359,53,106790,East,Loan,Mortgage,2019-03-18,171642,120,48440,234261,Charged-off,90+,bad,High,2595,0.7326955831316352
1360,48,173479,West,Credit Card,Personal Loan,2024-08-31,649839,0,22975,288657,Current,Current,good,low,602,2.251249753167254
1361,50,141219,East,Savings,Personal Loan,2019-06-06,482869,0,13603,464305,Current,Current,good,low,2515,1.039982339195141
1362,48,177552,North,Loan,Credit Card,2018-05-08,732883,20,6679,485520,Delinquent,0-30,good,low,2909,1.5094805569286538
1363,60,140326,South,Loan,Credit Card,2023-02-16,571567,10,16619,133042,Delinquent,0-30,good,low,1164,4.296139564949415
1364,54,155287,West,Loan,Auto Loan,2019-07-06,372502,0,22130,488586,Current,Current,good,low,2485,0.7624082556602113
1365,30,156145,West,Credit Card,Mortgage,2024-01-17,442925,95,23035,427417,Charged-off,90+,bad,High,829,1.0362830678236945
1366,59,41459,South,Current,Personal Loan,2024-09-27,716196,0,7776,419868,Current,Current,good,low,575,1.7057646688959387
1367,35,150425,East,Credit Card,Auto Loan,2022-10-15,501750,0,1191,174756,Current,Current,good,low,1288,2.8711460550710703
1368,64,178045,North,Current,Auto Loan,2022-08-24,377858,0,45887,127290,Current,Current,good,low,1340,2.9684814203786627
1369,50,142281,North,Loan,Personal Loan,2018-12-30,750993,0,32797,175902,Current,Current,good,low,2673,4.269382951870928
1370,48,68050,North,Loan,Auto Loan,2018-07-06,717166,10,21884,434073,Delinquent,0-30,good,low,2850,1.652178320236458
1371,59,114292,East,Savings,Auto Loan,2021-09-19,281304,0,38503,298188,Current,Current,good,low,1679,0.9433780031389594
1372,46,98085,North,Current,Auto Loan,2021-07-19,115450,0,25588,432776,Current,Current,good,low,1741,0.2667661792705695
1373,46,64647,East,Credit Card,Auto Loan,2018-10-08,747356,0,7271,184750,Current,Current,good,low,2756,4.045228687415427
1374,64,34202,South,Loan,Personal Loan,2017-01-12,568590,20,1420,226933,Delinquent,0-30,good,low,3390,2.505541283109993
1375,21,140549,South,Loan,Credit Card,2018-12-11,631573,50,17513,368679,Delinquent,30-60,good,medium,2692,1.7130701775799544
1376,42,64658,South,Loan,Mortgage,2017-10-15,690860,50,7203,484827,Delinquent,30-60,good,medium,3114,1.4249618936239112
1377,43,183997,North,Loan,Mortgage,2019-07-12,38735,0,12578,161833,Current,Current,good,low,2479,0.2393516773464003
1378,45,53196,West,Current,Credit Card,2018-08-29,374023,0,1162,95607,Current,Current,good,low,2796,3.9120880270273095
1379,28,103590,East,Credit Card,Auto Loan,2024-12-20,760917,0,31519,159196,Current,Current,good,low,491,4.779749491193246
1380,54,163220,East,Credit Card,Personal Loan,2020-08-05,251295,0,35992,456087,Current,Current,good,low,2089,0.5509804050542989
1381,35,144293,East,Loan,Auto Loan,2024-05-09,631161,50,46519,485443,Delinquent,30-60,good,medium,716,1.3001753037946782
1382,22,117114,West,Savings,Personal Loan,2024-07-27,94516,70,43859,147183,Charged-off,60-90,bad,High,637,0.6421665545613284
1383,32,66719,North,Savings,Auto Loan,2023-12-24,680176,95,38025,431954,Charged-off,90+,bad,High,853,1.5746491524560486
1384,38,145822,East,Loan,Credit Card,2020-06-28,648265,70,23947,468670,Charged-off,60-90,bad,High,2127,1.3832013997055497
1385,27,40426,East,Loan,Credit Card,2021-01-12,343259,0,41551,67725,Current,Current,good,low,1929,5.068423772609819
1386,62,34714,West,Credit Card,Auto Loan,2021-12-22,203356,10,42878,466951,Delinquent,0-30,good,low,1585,0.4354975147285261
1387,47,64872,West,Loan,Mortgage,2019-12-19,79300,20,34255,78131,Delinquent,0-30,good,low,2319,1.01496205091449
1388,22,169109,South,Loan,Credit Card,2019-06-13,206069,50,27159,452902,Delinquent,30-60,good,medium,2508,0.4549968867437106
1389,55,80769,West,Loan,Credit Card,2023-06-06,410540,50,35167,66914,Delinquent,30-60,good,medium,1054,6.13533789640434
1390,33,94498,East,Loan,Credit Card,2019-07-19,724023,10,18261,290035,Delinquent,0-30,good,low,2472,2.4963297533056354
1391,24,44624,South,Current,Personal Loan,2024-05-07,153643,0,25893,37196,Current,Current,good,low,718,4.130632326056565
1392,48,183801,East,Loan,Credit Card,2017-01-09,129784,0,6381,371783,Current,Current,good,low,3393,0.3490853535530134
1393,43,158182,North,Credit Card,Personal Loan,2025-01-22,376041,20,4468,164130,Delinquent,0-30,good,low,458,2.2911167976603912
1394,38,167695,North,Savings,Credit Card,2021-01-23,188921,50,16061,182402,Delinquent,30-60,good,medium,1918,1.0357397396958368
1395,41,137914,West,Loan,Mortgage,2023-12-22,138568,120,1702,464261,Charged-off,90+,bad,High,855,0.2984700416360625
1396,59,164196,West,Current,Mortgage,2020-09-26,794730,20,40808,104220,Delinquent,0-30,good,low,2037,7.625503742084053
1397,34,124831,South,Loan,Personal Loan,2023-08-04,277958,0,34500,135541,Current,Current,good,low,995,2.050730037405656
1398,33,173718,East,Current,Personal Loan,2022-02-21,290933,70,25992,262111,Charged-off,60-90,bad,High,1524,1.1099610470373238
1399,40,70790,West,Credit Card,Credit Card,2019-07-30,683929,35,17559,182834,Delinquent,30-60,good,medium,2461,3.74071015237866
1400,33,52598,North,Current,Mortgage,2019-06-11,16472,0,12198,428252,Current,Current,good,low,2510,0.0384633346721089
1401,28,139328,North,Credit Card,Auto Loan,2021-07-06,50434,70,15623,292240,Charged-off,60-90,bad,High,1754,0.1725773336983301
1402,24,193157,North,Credit Card,Credit Card,2018-10-15,683086,35,35894,496874,Delinquent,30-60,good,medium,2749,1.3747670435563142
1403,26,67415,South,Credit Card,Personal Loan,2022-04-06,364603,35,38334,65958,Delinquent,30-60,good,medium,1480,5.52780557324358
1404,44,113587,East,Current,Credit Card,2020-01-28,20790,0,34671,99913,Current,Current,good,low,2279,0.2080810304965319
1405,44,94738,East,Savings,Auto Loan,2023-06-27,168768,50,8448,159382,Delinquent,30-60,good,medium,1033,1.0588899624800794
1406,40,133782,South,Savings,Personal Loan,2018-10-04,574520,95,1976,68168,Charged-off,90+,bad,High,2760,8.428001408285413
1407,33,71617,North,Current,Auto Loan,2022-04-21,366204,95,4667,340836,Charged-off,90+,bad,High,1465,1.0744287575256135
