customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket
1793,61,137333,North,Loan,Credit Card,2020-04-15,242925,35,11658,78677,Delinquent,30-60
1794,45,165720,North,Credit Card,Personal Loan,2023-06-06,473412,50,23116,357882,Delinquent,30-60
1795,40,132751,North,Loan,Auto Loan,2023-04-11,431414,35,21626,233556,Delinquent,30-60
1796,37,46187,North,Credit Card,Mortgage,2021-07-15,370084,0,4439,25263,Current,Current
1797,47,193107,South,Savings,Mortgage,2018-07-19,346126,0,6159,450506,Current,Current
1798,56,37206,West,Savings,Mortgage,2025-01-27,428797,0,31309,143233,Current,Current
1799,55,179668,North,Loan,Credit Card,2021-06-27,551247,0,5739,114654,Current,Current
1800,29,71003,West,Current,Credit Card,2019-05-04,786812,50,39452,260099,Delinquent,30-60
1801,49,190982,East,Current,Mortgage,2017-06-19,81783,50,23120,312332,Delinquent,30-60
1802,37,71187,North,Savings,Auto Loan,2023-01-31,611973,50,20102,354940,Delinquent,30-60
1803,27,123368,West,Current,Personal Loan,2024-02-05,136507,95,8082,284676,Charged-off,90+
1804,33,32709,South,Credit Card,Mortgage,2017-06-10,40019,20,28546,279680,Delinquent,0-30
1805,38,61495,East,Current,Personal Loan,2022-03-16,672632,0,31486,304949,Current,Current
1806,60,177629,North,Savings,Auto Loan,2024-08-10,396816,0,27082,212690,Current,Current
1807,54,106012,North,Credit Card,Mortgage,2020-09-07,584693,10,21477,164600,Delinquent,0-30
1808,31,148620,South,Credit Card,Credit Card,2019-08-09,112348,0,5807,69860,Current,Current
1809,34,122674,South,Savings,Auto Loan,2022-02-13,586503,0,12104,296296,Current,Current
1810,36,41563,South,Savings,Auto Loan,2018-02-08,608700,10,44917,397813,Delinquent,0-30
1811,63,144338,South,Savings,Auto Loan,2023-01-08,64077,0,6356,122181,Current,Current
1812,39,191133,North,Current,Mortgage,2018-01-18,160283,50,38637,43998,Delinquent,30-60
1813,29,34976,West,Savings,Mortgage,2020-02-13,358077,35,43615,82176,Delinquent,30-60
1814,49,162716,East,Savings,Credit Card,2019-02-02,296416,50,40930,32275,Delinquent,30-60
1815,29,199944,West,Loan,Auto Loan,2017-02-28,554232,0,31310,268195,Current,Current
1816,22,120760,West,Current,Personal Loan,2022-05-13,413359,20,11958,31713,Delinquent,0-30
1817,60,118241,East,Current,Personal Loan,2021-05-07,484861,20,45911,381055,Delinquent,0-30
1818,27,96144,West,Savings,Mortgage,2017-07-16,181330,20,16226,156724,Delinquent,0-30
1819,56,140087,West,Loan,Personal Loan,2018-04-24,168240,20,2893,86780,Delinquent,0-30
1820,41,140857,South,Loan,Credit Card,2021-06-13,219151,0,5851,337780,Current,Current
1821,43,74080,South,Credit Card,Mortgage,2022-01-20,272801,50,42447,301757,Delinquent,30-60
1822,56,166639,West,Loan,Mortgage,2021-04-18,99762,10,34151,352798,Delinquent,0-30
1823,51,69095,South,Savings,Mortgage,2024-06-22,138400,0,8926,349805,Current,Current
1824,48,155258,East,Current,Personal Loan,2019-02-05,775895,35,20794,162750,Delinquent,30-60
1825,36,169619,East,Credit Card,Credit Card,2018-05-10,619914,0,23374,193294,Current,Current
1826,45,81684,North,Loan,Credit Card,2022-03-11,256369,0,1844,109509,Current,Current
1827,56,67955,West,Savings,Mortgage,2020-09-12,717073,0,47546,130209,Current,Current
1828,29,59943,West,Savings,Mortgage,2021-11-20,63734,20,35288,269485,Delinquent,0-30
1829,23,100001,South,Savings,Mortgage,2021-07-20,778673,10,48091,168961,Delinquent,0-30
1830,30,123109,South,Current,Auto Loan,2018-08-04,370356,10,43280,273833,Delinquent,0-30
1831,56,44343,North,Credit Card,Mortgage,2020-01-30,441357,10,39753,434730,Delinquent,0-30
1832,29,175714,East,Savings,Personal Loan,2023-09-29,54704,0,29486,254893,Current,Current
1833,21,108743,North,Current,Personal Loan,2023-01-26,269371,10,14399,274674,Delinquent,0-30
1834,21,198640,South,Savings,Personal Loan,2023-02-23,532504,0,25119,53924,Current,Current
1835,29,157409,West,Loan,Mortgage,2025-03-04,76665,20,15246,388743,Delinquent,0-30
1836,47,39628,East,Loan,Mortgage,2021-10-23,38320,0,38418,71554,Current,Current
1837,51,90042,North,Credit Card,Personal Loan,2018-11-11,350402,0,19295,352713,Current,Current
1838,23,190754,East,Current,Credit Card,2017-12-13,263824,20,1945,356673,Delinquent,0-30
1839,63,81500,South,Loan,Auto Loan,2019-07-10,539189,10,24510,174958,Delinquent,0-30
1840,39,193708,South,Current,Personal Loan,2022-07-02,786272,0,31010,301644,Current,Current
1841,53,61227,South,Current,Auto Loan,2021-06-11,147710,10,39069,56811,Delinquent,0-30
1842,26,109776,West,Current,Credit Card,2022-06-08,711312,20,34169,427860,Delinquent,0-30
1843,46,71424,West,Savings,Personal Loan,2024-06-22,740555,10,4573,310266,Delinquent,0-30
1844,63,188264,West,Loan,Auto Loan,2021-04-30,548245,10,8463,296604,Delinquent,0-30
1845,44,146101,East,Current,Personal Loan,2020-03-28,662115,0,3562,484986,Current,Current
1846,40,196946,South,Loan,Credit Card,2018-04-07,745499,50,1338,129669,Delinquent,30-60
1847,62,72398,West,Credit Card,Mortgage,2019-04-06,722280,0,20205,371431,Current,Current
1848,33,58848,West,Current,Credit Card,2019-07-25,101430,10,49728,311383,Delinquent,0-30
1849,38,99215,North,Current,Personal Loan,2021-05-07,672327,35,37826,235602,Delinquent,30-60
1850,49,162503,North,Current,Personal Loan,2017-10-10,101467,50,48632,129496,Delinquent,30-60
1851,49,52983,East,Current,Auto Loan,2022-11-19,228081,0,12838,474508,Current,Current
1852,61,171002,East,Credit Card,Personal Loan,2025-02-19,391716,35,47420,497289,Delinquent,30-60
1853,36,126332,West,Current,Auto Loan,2018-11-07,211697,20,10755,235021,Delinquent,0-30
1854,24,27844,East,Current,Credit Card,2024-03-22,444650,20,32403,227628,Delinquent,0-30
1855,64,175771,West,Loan,Auto Loan,2024-01-30,202554,0,25964,215748,Current,Current
1856,50,181531,South,Loan,Credit Card,2017-06-14,695142,0,38844,417256,Current,Current
1857,31,168062,South,Current,Auto Loan,2024-01-18,110551,0,37818,410142,Current,Current
1858,21,62169,North,Savings,Auto Loan,2024-11-10,422880,0,20293,453299,Current,Current
1859,48,92865,East,Current,Mortgage,2017-02-03,409234,10,40296,24019,Delinquent,0-30
1860,28,38772,West,Credit Card,Auto Loan,2019-02-11,573940,0,30056,180602,Current,Current
1861,30,109452,South,Savings,Mortgage,2024-12-25,207098,0,9296,286689,Current,Current
1862,26,56476,South,Current,Auto Loan,2023-09-27,382753,0,5678,214275,Current,Current
1863,59,71539,South,Credit Card,Personal Loan,2018-01-04,514186,50,48769,477366,Delinquent,30-60
1864,48,90732,West,Credit Card,Auto Loan,2024-09-30,684071,70,19414,265093,Charged-off,60-90
1865,58,180012,West,Current,Auto Loan,2017-05-19,199869,0,9618,58442,Current,Current
1866,35,167430,North,Loan,Credit Card,2019-12-13,178175,0,20552,157203,Current,Current
1867,64,79108,West,Savings,Mortgage,2018-04-21,588226,10,21405,223238,Delinquent,0-30
1868,46,109622,South,Savings,Mortgage,2024-11-28,527191,0,5444,235494,Current,Current
1869,59,120524,North,Credit Card,Personal Loan,2024-07-16,629460,10,22631,454130,Delinquent,0-30
1870,25,74085,East,Current,Credit Card,2020-11-12,87956,10,16646,254419,Delinquent,0-30
1871,23,78076,South,Current,Credit Card,2018-06-19,727608,70,42212,425891,Charged-off,60-90
1872,60,149922,South,Credit Card,Auto Loan,2022-12-17,556257,0,48362,350274,Current,Current
1873,33,30267,North,Current,Credit Card,2019-01-15,41217,120,1576,464886,Charged-off,90+
1874,38,162369,West,Loan,Credit Card,2021-01-04,436429,0,28787,63333,Current,Current
1875,49,160841,North,Current,Auto Loan,2023-12-30,83946,70,5130,344180,Charged-off,60-90
1876,44,149290,North,Credit Card,Personal Loan,2022-06-03,613729,50,40536,415659,Delinquent,30-60
1877,38,193664,West,Savings,Mortgage,2020-09-09,582647,0,17990,44634,Current,Current
1878,37,43880,South,Credit Card,Auto Loan,2019-06-20,394267,0,12677,235910,Current,Current
1879,60,143373,West,Credit Card,Personal Loan,2023-12-05,26236,120,2088,484209,Charged-off,90+
1880,52,188243,South,Current,Mortgage,2020-01-20,428436,20,11124,399749,Delinquent,0-30
1881,56,145959,East,Credit Card,Credit Card,2022-07-19,719688,20,24848,265670,Delinquent,0-30
1882,26,74439,West,Credit Card,Personal Loan,2017-08-31,635604,20,24655,464506,Delinquent,0-30
1883,42,47208,South,Loan,Personal Loan,2017-05-12,30792,120,27623,155324,Charged-off,90+
1884,36,178277,North,Savings,Auto Loan,2017-05-13,293639,0,7218,452766,Current,Current
1885,57,42243,West,Loan,Mortgage,2018-06-29,273238,20,29112,120799,Delinquent,0-30
1886,30,128348,West,Loan,Credit Card,2021-08-24,98608,35,17855,123753,Delinquent,30-60
1887,62,82065,East,Credit Card,Auto Loan,2017-05-03,749751,0,17803,442301,Current,Current
1888,48,90090,North,Credit Card,Mortgage,2021-01-13,397851,120,5241,419977,Charged-off,90+
1889,63,140548,South,Loan,Mortgage,2019-07-12,704637,0,5370,35830,Current,Current
1890,28,102764,North,Savings,Auto Loan,2018-04-12,657798,0,33707,405956,Current,Current
1891,47,121972,West,Savings,Personal Loan,2019-09-13,576971,95,36779,461024,Charged-off,90+
1892,57,183123,West,Loan,Personal Loan,2023-08-21,294399,50,14306,271731,Delinquent,30-60
1893,62,39271,North,Credit Card,Credit Card,2023-05-14,658506,0,8565,458516,Current,Current
1894,63,186611,West,Savings,Mortgage,2019-11-05,531023,0,39994,207519,Current,Current
1895,45,156945,North,Savings,Auto Loan,2017-08-08,340141,0,30882,109013,Current,Current
1896,62,147392,West,Credit Card,Personal Loan,2017-10-31,107252,0,35403,452726,Current,Current
1897,47,36375,East,Current,Mortgage,2024-12-21,390808,0,2901,394775,Current,Current
1898,38,124213,East,Savings,Mortgage,2018-02-11,544573,0,46514,373978,Current,Current
1899,23,65025,West,Current,Auto Loan,2023-04-23,418634,120,43257,409497,Charged-off,90+
1900,54,113617,North,Current,Auto Loan,2019-11-11,317178,0,34018,211482,Current,Current
1901,33,38577,North,Savings,Credit Card,2018-07-25,435765,0,22383,240940,Current,Current
1902,51,99989,North,Current,Personal Loan,2019-07-29,387143,0,31446,283168,Current,Current
1903,34,140547,East,Loan,Mortgage,2022-01-10,52442,35,10830,64064,Delinquent,30-60
1904,55,144124,South,Savings,Mortgage,2018-01-26,526038,70,36216,460969,Charged-off,60-90
1905,49,145451,South,Loan,Mortgage,2017-12-26,132452,0,21313,214035,Current,Current
1906,35,75580,West,Loan,Credit Card,2019-07-03,378502,70,26211,113401,Charged-off,60-90
1907,50,127520,North,Savings,Auto Loan,2021-06-10,318080,35,40746,450529,Delinquent,30-60
1908,33,146043,South,Credit Card,Credit Card,2024-05-21,490813,0,27218,250911,Current,Current
1909,64,199914,North,Loan,Personal Loan,2018-03-20,165616,20,28458,451917,Delinquent,0-30
1910,32,68513,South,Savings,Credit Card,2024-02-23,125819,20,20191,107293,Delinquent,0-30
1911,42,184457,South,Credit Card,Personal Loan,2022-10-26,190844,0,29158,133845,Current,Current
1912,26,95267,West,Current,Auto Loan,2019-03-01,211080,20,3375,20454,Delinquent,0-30
1913,27,161317,West,Credit Card,Auto Loan,2020-04-01,590434,95,13751,355322,Charged-off,90+
1914,50,58163,West,Loan,Personal Loan,2023-10-16,636305,0,25167,126489,Current,Current
1915,52,152854,South,Savings,Personal Loan,2023-07-27,338232,95,2352,292790,Charged-off,90+
1916,58,106032,East,Current,Personal Loan,2019-03-25,157881,120,24981,108555,Charged-off,90+
1917,21,78878,South,Loan,Personal Loan,2023-02-23,185366,0,3564,53270,Current,Current
1918,56,159893,North,Savings,Credit Card,2019-06-01,270162,0,23438,78967,Current,Current
1919,47,71166,West,Current,Personal Loan,2021-10-02,48310,0,41452,210120,Current,Current
1920,59,179756,South,Current,Auto Loan,2020-04-13,165816,20,7528,211998,Delinquent,0-30
1921,64,159155,South,Loan,Auto Loan,2021-11-02,23577,0,17483,459801,Current,Current
1922,32,82909,North,Current,Credit Card,2019-12-19,319829,120,44197,240687,Charged-off,90+
1923,59,153900,West,Credit Card,Personal Loan,2021-09-24,142419,20,8750,200800,Delinquent,0-30
1924,26,97194,South,Credit Card,Personal Loan,2021-02-27,20828,20,34129,237857,Delinquent,0-30
1925,59,96673,West,Loan,Mortgage,2019-01-10,202654,0,7930,132850,Current,Current
1926,44,187347,East,Loan,Auto Loan,2023-11-01,230880,0,24496,186422,Current,Current
1927,24,161908,South,Savings,Auto Loan,2019-11-23,29999,0,36033,197034,Current,Current
1928,24,28251,East,Loan,Mortgage,2022-12-27,560811,70,21876,364393,Charged-off,60-90
1929,60,185329,South,Savings,Personal Loan,2024-07-30,210012,35,12425,156239,Delinquent,30-60
1930,24,34278,North,Current,Credit Card,2019-04-13,623390,0,26567,182174,Current,Current
1931,37,90909,East,Loan,Credit Card,2022-12-04,118873,50,42931,464322,Delinquent,30-60
1932,42,85903,East,Current,Credit Card,2018-12-30,671448,50,1010,325451,Delinquent,30-60
1933,47,163221,East,Current,Auto Loan,2020-06-24,258433,50,23228,203986,Delinquent,30-60
1934,29,50598,East,Loan,Credit Card,2023-03-08,631140,0,4413,88099,Current,Current
1935,45,124608,West,Credit Card,Mortgage,2022-04-01,627860,10,35814,259206,Delinquent,0-30
1936,56,52351,East,Savings,Auto Loan,2023-09-25,449249,20,7746,150535,Delinquent,0-30
1937,62,47621,South,Credit Card,Auto Loan,2023-08-01,577281,95,32785,394713,Charged-off,90+
1938,58,127275,South,Credit Card,Mortgage,2018-04-18,433408,95,17247,241964,Charged-off,90+
1939,58,137640,East,Credit Card,Personal Loan,2017-05-21,234935,0,23033,492387,Current,Current
1940,49,169540,West,Credit Card,Credit Card,2018-09-08,500623,0,22830,450266,Current,Current
1941,24,112663,West,Loan,Personal Loan,2022-09-17,616433,120,22842,52073,Charged-off,90+
1942,38,156002,North,Loan,Auto Loan,2024-04-06,540728,95,34500,496263,Charged-off,90+
1943,35,117340,South,Credit Card,Auto Loan,2019-04-03,6280,20,14283,218982,Delinquent,0-30
1944,47,163391,East,Savings,Personal Loan,2018-11-23,73110,50,35653,73838,Delinquent,30-60
1945,55,52466,East,Savings,Auto Loan,2017-10-15,739448,0,18533,68479,Current,Current
1946,31,65976,West,Loan,Credit Card,2019-09-16,734149,10,10582,424270,Delinquent,0-30
1947,56,112965,South,Credit Card,Auto Loan,2020-02-26,482677,0,27722,399072,Current,Current
1948,28,50296,North,Credit Card,Personal Loan,2020-05-17,42223,0,2825,335359,Current,Current
1949,48,176792,North,Current,Credit Card,2021-06-14,160929,0,14000,38139,Current,Current
1950,58,32150,South,Savings,Mortgage,2025-02-03,284022,0,26569,428763,Current,Current
1951,21,80994,North,Loan,Mortgage,2022-06-10,523746,10,20731,139587,Delinquent,0-30
1952,48,167894,West,Savings,Credit Card,2019-01-30,311114,120,29228,415265,Charged-off,90+
1953,25,140906,South,Savings,Credit Card,2021-07-17,399605,10,27918,480125,Delinquent,0-30
1954,33,132128,West,Savings,Mortgage,2025-03-09,362190,0,4039,156711,Current,Current
1955,64,153038,North,Savings,Mortgage,2023-10-28,230368,0,10418,142066,Current,Current
1956,25,80181,South,Credit Card,Credit Card,2022-08-02,125871,35,46240,40542,Delinquent,30-60
1957,38,101518,West,Credit Card,Credit Card,2023-02-17,759191,35,4497,21531,Delinquent,30-60
1958,53,178579,South,Credit Card,Mortgage,2018-08-24,41109,0,48415,148335,Current,Current
1959,22,139561,South,Credit Card,Personal Loan,2019-08-12,636138,0,44515,403521,Current,Current
1960,43,85831,West,Loan,Auto Loan,2022-10-10,282239,50,11333,183282,Delinquent,30-60
1961,23,68871,East,Loan,Mortgage,2023-05-13,74502,95,11996,39269,Charged-off,90+
1962,37,33992,North,Current,Mortgage,2019-07-23,319466,10,13895,354444,Delinquent,0-30
1963,50,83620,South,Credit Card,Mortgage,2017-08-06,466899,0,8208,393107,Current,Current
1964,51,51357,West,Credit Card,Mortgage,2023-01-13,257827,35,36219,260212,Delinquent,30-60
1965,29,27495,North,Current,Mortgage,2023-12-13,461348,0,40295,442495,Current,Current
1966,30,135878,West,Current,Mortgage,2018-05-22,276699,0,12561,280423,Current,Current
1967,29,115054,North,Current,Auto Loan,2022-03-18,617439,0,15721,397052,Current,Current
1968,50,133946,East,Loan,Auto Loan,2020-05-10,296436,0,26766,83541,Current,Current
1969,40,141563,West,Savings,Mortgage,2024-03-01,378107,20,13125,246849,Delinquent,0-30
1970,26,120035,East,Loan,Mortgage,2024-07-10,168599,10,29040,93489,Delinquent,0-30
1971,58,90185,South,Current,Mortgage,2022-10-30,775171,70,21191,420770,Charged-off,60-90
1972,52,27110,South,Current,Mortgage,2023-07-01,617019,10,38390,372830,Delinquent,0-30
1973,41,168207,West,Current,Mortgage,2020-02-27,349193,10,13243,450770,Delinquent,0-30
1974,46,151893,East,Current,Credit Card,2018-02-27,633659,20,32038,306479,Delinquent,0-30
1975,40,45947,East,Savings,Credit Card,2022-11-15,44703,35,47319,341812,Delinquent,30-60
1976,55,45801,South,Savings,Personal Loan,2020-02-27,18316,20,43609,308609,Delinquent,0-30
1977,32,157606,East,Current,Mortgage,2024-05-02,189130,0,21320,92492,Current,Current
1978,56,104217,North,Credit Card,Personal Loan,2020-06-28,399930,10,11113,220747,Delinquent,0-30
1979,51,131900,North,Current,Credit Card,2019-05-06,684972,0,21676,69985,Current,Current
1980,23,68483,West,Savings,Personal Loan,2022-12-19,292809,50,14743,337418,Delinquent,30-60
1981,28,199036,West,Savings,Credit Card,2024-05-06,506191,0,32638,159624,Current,Current
1982,40,157824,East,Current,Personal Loan,2020-12-12,35759,0,28453,482347,Current,Current
1983,39,116180,West,Savings,Personal Loan,2023-02-18,95336,10,17451,270620,Delinquent,0-30
1984,26,90509,North,Loan,Personal Loan,2020-11-07,370583,50,49008,301006,Delinquent,30-60
1985,23,72978,East,Current,Personal Loan,2020-06-10,416543,0,32389,467746,Current,Current
1986,51,74007,North,Savings,Auto Loan,2024-07-01,601264,0,45627,278788,Current,Current
1987,50,69743,South,Loan,Mortgage,2023-09-21,406025,35,35476,163682,Delinquent,30-60
1988,61,175409,North,Savings,Credit Card,2024-03-24,132916,0,49776,68669,Current,Current
1989,29,41856,East,Savings,Personal Loan,2017-09-29,581356,0,45548,190607,Current,Current
1990,50,154680,West,Loan,Personal Loan,2023-12-08,497598,35,1986,200041,Delinquent,30-60
1991,24,168210,West,Current,Credit Card,2024-06-13,151599,10,17470,279909,Delinquent,0-30
1992,38,153317,South,Current,Auto Loan,2024-04-08,379984,35,41349,203100,Delinquent,30-60
1993,39,64339,West,Credit Card,Personal Loan,2023-10-06,93449,20,34560,118908,Delinquent,0-30
1994,34,104895,West,Current,Auto Loan,2017-10-19,120434,50,6651,98076,Delinquent,30-60
1995,58,193964,East,Credit Card,Credit Card,2023-07-26,739273,35,4281,98329,Delinquent,30-60
1996,22,180958,West,Loan,Credit Card,2021-06-14,513524,70,33084,434672,Charged-off,60-90
1997,31,81065,West,Loan,Auto Loan,2019-07-26,600166,0,6325,481534,Current,Current
1998,49,56028,South,Savings,Auto Loan,2021-04-04,397891,10,21888,388565,Delinquent,0-30
1999,57,183542,South,Savings,Auto Loan,2024-05-17,580049,0,30473,70924,Current,Current
2000,62,137140,West,Savings,Mortgage,2018-12-19,160542,0,1878,129058,Current,Current
